id;nom;categorie;style;niveau;photo;avatar_posture;consigne
EX7570;Thread the needle;Mobilité / Stretching;caf;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_caf.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7571;Thread the needle;Mobilité / Stretching;mobilite;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7572;Thread the needle;Mobilité / Stretching;remise_forme;Débutant;assets/photos/mobilite/mobilite_thread_the_needle_debutant_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_debutant_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7573;Thread the needle;Mobilité / Stretching;musculation;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7574;Thread the needle;Mobilité / Stretching;poids_du_corps;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7575;Thread the needle;Mobilité / Stretching;crossfit;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7576;Thread the needle;Mobilité / Stretching;crosstraining;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7577;Thread the needle;Mobilité / Stretching;hiit;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7578;Thread the needle;Mobilité / Stretching;amrap;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7579;Thread the needle;Mobilité / Stretching;emom;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_emom.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7580;Thread the needle;Mobilité / Stretching;cardio;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7581;Thread the needle;Mobilité / Stretching;trail;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_trail.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7582;Thread the needle;Mobilité / Stretching;caf;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_caf.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7583;Thread the needle;Mobilité / Stretching;mobilite;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7584;Thread the needle;Mobilité / Stretching;remise_forme;Actif;assets/photos/mobilite/mobilite_thread_the_needle_actif_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_actif_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7585;Thread the needle;Mobilité / Stretching;musculation;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7586;Thread the needle;Mobilité / Stretching;poids_du_corps;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7587;Thread the needle;Mobilité / Stretching;crossfit;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7588;Thread the needle;Mobilité / Stretching;crosstraining;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7589;Thread the needle;Mobilité / Stretching;hiit;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7590;Thread the needle;Mobilité / Stretching;amrap;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7591;Thread the needle;Mobilité / Stretching;emom;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_emom.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7592;Thread the needle;Mobilité / Stretching;cardio;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7593;Thread the needle;Mobilité / Stretching;trail;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_trail.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7594;Thread the needle;Mobilité / Stretching;caf;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_caf.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7595;Thread the needle;Mobilité / Stretching;mobilite;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7596;Thread the needle;Mobilité / Stretching;remise_forme;Confirmé;assets/photos/mobilite/mobilite_thread_the_needle_confirme_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_confirme_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7597;Thread the needle;Mobilité / Stretching;musculation;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7598;Thread the needle;Mobilité / Stretching;poids_du_corps;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7599;Thread the needle;Mobilité / Stretching;crossfit;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7600;Thread the needle;Mobilité / Stretching;crosstraining;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7601;Thread the needle;Mobilité / Stretching;hiit;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7602;Thread the needle;Mobilité / Stretching;amrap;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7603;Thread the needle;Mobilité / Stretching;emom;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_emom.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7604;Thread the needle;Mobilité / Stretching;cardio;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7605;Thread the needle;Mobilité / Stretching;trail;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_trail.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7606;Thread the needle;Mobilité / Stretching;caf;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_caf.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7607;Thread the needle;Mobilité / Stretching;mobilite;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7608;Thread the needle;Mobilité / Stretching;remise_forme;Athlète FAFATRAINING;assets/photos/mobilite/mobilite_thread_the_needle_athlete_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_thread_the_needle_athlete_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Thread the needle
EX7609;Étirement quadriceps;Mobilité / Stretching;musculation;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7610;Étirement quadriceps;Mobilité / Stretching;poids_du_corps;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_poids_du_corps.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_poids_du_corps_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7611;Étirement quadriceps;Mobilité / Stretching;crossfit;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_crossfit.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_crossfit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7612;Étirement quadriceps;Mobilité / Stretching;crosstraining;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_crosstraining.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_crosstraining_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7613;Étirement quadriceps;Mobilité / Stretching;hiit;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_hiit.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_hiit_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7614;Étirement quadriceps;Mobilité / Stretching;amrap;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_amrap.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_amrap_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7615;Étirement quadriceps;Mobilité / Stretching;emom;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_emom.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_emom_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7616;Étirement quadriceps;Mobilité / Stretching;cardio;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_cardio.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_cardio_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7617;Étirement quadriceps;Mobilité / Stretching;trail;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_trail.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_trail_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7618;Étirement quadriceps;Mobilité / Stretching;caf;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_caf.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_caf_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7619;Étirement quadriceps;Mobilité / Stretching;mobilite;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_mobilite.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_mobilite_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7620;Étirement quadriceps;Mobilité / Stretching;remise_forme;Débutant;assets/photos/mobilite/mobilite_etirement_quadriceps_debutant_remise_forme.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_debutant_remise_forme_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
EX7621;Étirement quadriceps;Mobilité / Stretching;musculation;Actif;assets/photos/mobilite/mobilite_etirement_quadriceps_actif_musculation.jpg;assets/avatar_exercices/mobilite/mobilite_etirement_quadriceps_actif_musculation_avatar.png;Photo réaliste sombre style ENRX + avatar FAFATRAINING en posture si possible : Étirement quadriceps
