id;nom;categorie;style;niveau;chemin_photo;photo_obligatoire;consigne_photo;materiel_visible
EX4018;Ouverture thoracique;Mobilité / Stretching;poids_du_corps;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4018_ouverture-thoracique_actif_poids_du_corps.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Actif, style poids_du_corps, matériel visible : poids du corps;poids du corps
EX4019;Ouverture thoracique;Mobilité / Stretching;crossfit;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4019_ouverture-thoracique_actif_crossfit.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Actif, style crossfit, matériel visible : poids du corps;poids du corps
EX4020;Ouverture thoracique;Mobilité / Stretching;crosstraining;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4020_ouverture-thoracique_actif_crosstraining.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Actif, style crosstraining, matériel visible : poids du corps;poids du corps
EX4021;Ouverture thoracique;Mobilité / Stretching;hiit;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4021_ouverture-thoracique_actif_hiit.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Actif, style hiit, matériel visible : poids du corps;poids du corps
EX4022;Ouverture thoracique;Mobilité / Stretching;cardio;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4022_ouverture-thoracique_actif_cardio.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Actif, style cardio, matériel visible : poids du corps;poids du corps
EX4023;Ouverture thoracique;Mobilité / Stretching;trail;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4023_ouverture-thoracique_actif_trail.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Actif, style trail, matériel visible : poids du corps;poids du corps
EX4024;Ouverture thoracique;Mobilité / Stretching;remise_forme;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4024_ouverture-thoracique_actif_remise_forme.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Actif, style remise_forme, matériel visible : poids du corps;poids du corps
EX4025;Ouverture thoracique;Mobilité / Stretching;musculation;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4025_ouverture-thoracique_confirme_musculation.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Confirmé, style musculation, matériel visible : poids du corps;poids du corps
EX4026;Ouverture thoracique;Mobilité / Stretching;poids_du_corps;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4026_ouverture-thoracique_confirme_poids_du_corps.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Confirmé, style poids_du_corps, matériel visible : poids du corps;poids du corps
EX4027;Ouverture thoracique;Mobilité / Stretching;crossfit;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4027_ouverture-thoracique_confirme_crossfit.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Confirmé, style crossfit, matériel visible : poids du corps;poids du corps
EX4028;Ouverture thoracique;Mobilité / Stretching;crosstraining;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4028_ouverture-thoracique_confirme_crosstraining.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Confirmé, style crosstraining, matériel visible : poids du corps;poids du corps
EX4029;Ouverture thoracique;Mobilité / Stretching;hiit;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4029_ouverture-thoracique_confirme_hiit.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Confirmé, style hiit, matériel visible : poids du corps;poids du corps
EX4030;Ouverture thoracique;Mobilité / Stretching;cardio;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4030_ouverture-thoracique_confirme_cardio.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Confirmé, style cardio, matériel visible : poids du corps;poids du corps
EX4031;Ouverture thoracique;Mobilité / Stretching;trail;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4031_ouverture-thoracique_confirme_trail.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Confirmé, style trail, matériel visible : poids du corps;poids du corps
EX4032;Ouverture thoracique;Mobilité / Stretching;remise_forme;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4032_ouverture-thoracique_confirme_remise_forme.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Confirmé, style remise_forme, matériel visible : poids du corps;poids du corps
EX4033;Ouverture thoracique;Mobilité / Stretching;musculation;Athlète FAFATRAINING;assets/photos/exercises/08_mobilite_stretching_prevention/EX4033_ouverture-thoracique_athlete_musculation.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Athlète FAFATRAINING, style musculation, matériel visible : poids du corps;poids du corps
EX4034;Ouverture thoracique;Mobilité / Stretching;poids_du_corps;Athlète FAFATRAINING;assets/photos/exercises/08_mobilite_stretching_prevention/EX4034_ouverture-thoracique_athlete_poids_du_corps.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Athlète FAFATRAINING, style poids_du_corps, matériel visible : poids du corps;poids du corps
EX4035;Ouverture thoracique;Mobilité / Stretching;crossfit;Athlète FAFATRAINING;assets/photos/exercises/08_mobilite_stretching_prevention/EX4035_ouverture-thoracique_athlete_crossfit.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Athlète FAFATRAINING, style crossfit, matériel visible : poids du corps;poids du corps
EX4036;Ouverture thoracique;Mobilité / Stretching;crosstraining;Athlète FAFATRAINING;assets/photos/exercises/08_mobilite_stretching_prevention/EX4036_ouverture-thoracique_athlete_crosstraining.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Athlète FAFATRAINING, style crosstraining, matériel visible : poids du corps;poids du corps
EX4037;Ouverture thoracique;Mobilité / Stretching;hiit;Athlète FAFATRAINING;assets/photos/exercises/08_mobilite_stretching_prevention/EX4037_ouverture-thoracique_athlete_hiit.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Athlète FAFATRAINING, style hiit, matériel visible : poids du corps;poids du corps
EX4038;Ouverture thoracique;Mobilité / Stretching;cardio;Athlète FAFATRAINING;assets/photos/exercises/08_mobilite_stretching_prevention/EX4038_ouverture-thoracique_athlete_cardio.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Athlète FAFATRAINING, style cardio, matériel visible : poids du corps;poids du corps
EX4039;Ouverture thoracique;Mobilité / Stretching;trail;Athlète FAFATRAINING;assets/photos/exercises/08_mobilite_stretching_prevention/EX4039_ouverture-thoracique_athlete_trail.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Athlète FAFATRAINING, style trail, matériel visible : poids du corps;poids du corps
EX4040;Ouverture thoracique;Mobilité / Stretching;remise_forme;Athlète FAFATRAINING;assets/photos/exercises/08_mobilite_stretching_prevention/EX4040_ouverture-thoracique_athlete_remise_forme.jpg;OUI;Ouverture thoracique — photo réaliste dédiée, niveau Athlète FAFATRAINING, style remise_forme, matériel visible : poids du corps;poids du corps
EX4041;Mobilité épaules bâton;Mobilité / Stretching;musculation;Débutant;assets/photos/exercises/08_mobilite_stretching_prevention/EX4041_mobilite-epaules-baton_debutant_musculation.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Débutant, style musculation, matériel visible : bâton;bâton
EX4042;Mobilité épaules bâton;Mobilité / Stretching;poids_du_corps;Débutant;assets/photos/exercises/08_mobilite_stretching_prevention/EX4042_mobilite-epaules-baton_debutant_poids_du_corps.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Débutant, style poids_du_corps, matériel visible : bâton;bâton
EX4043;Mobilité épaules bâton;Mobilité / Stretching;crossfit;Débutant;assets/photos/exercises/08_mobilite_stretching_prevention/EX4043_mobilite-epaules-baton_debutant_crossfit.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Débutant, style crossfit, matériel visible : bâton;bâton
EX4044;Mobilité épaules bâton;Mobilité / Stretching;crosstraining;Débutant;assets/photos/exercises/08_mobilite_stretching_prevention/EX4044_mobilite-epaules-baton_debutant_crosstraining.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Débutant, style crosstraining, matériel visible : bâton;bâton
EX4045;Mobilité épaules bâton;Mobilité / Stretching;hiit;Débutant;assets/photos/exercises/08_mobilite_stretching_prevention/EX4045_mobilite-epaules-baton_debutant_hiit.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Débutant, style hiit, matériel visible : bâton;bâton
EX4046;Mobilité épaules bâton;Mobilité / Stretching;cardio;Débutant;assets/photos/exercises/08_mobilite_stretching_prevention/EX4046_mobilite-epaules-baton_debutant_cardio.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Débutant, style cardio, matériel visible : bâton;bâton
EX4047;Mobilité épaules bâton;Mobilité / Stretching;trail;Débutant;assets/photos/exercises/08_mobilite_stretching_prevention/EX4047_mobilite-epaules-baton_debutant_trail.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Débutant, style trail, matériel visible : bâton;bâton
EX4048;Mobilité épaules bâton;Mobilité / Stretching;remise_forme;Débutant;assets/photos/exercises/08_mobilite_stretching_prevention/EX4048_mobilite-epaules-baton_debutant_remise_forme.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Débutant, style remise_forme, matériel visible : bâton;bâton
EX4049;Mobilité épaules bâton;Mobilité / Stretching;musculation;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4049_mobilite-epaules-baton_actif_musculation.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Actif, style musculation, matériel visible : bâton;bâton
EX4050;Mobilité épaules bâton;Mobilité / Stretching;poids_du_corps;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4050_mobilite-epaules-baton_actif_poids_du_corps.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Actif, style poids_du_corps, matériel visible : bâton;bâton
EX4051;Mobilité épaules bâton;Mobilité / Stretching;crossfit;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4051_mobilite-epaules-baton_actif_crossfit.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Actif, style crossfit, matériel visible : bâton;bâton
EX4052;Mobilité épaules bâton;Mobilité / Stretching;crosstraining;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4052_mobilite-epaules-baton_actif_crosstraining.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Actif, style crosstraining, matériel visible : bâton;bâton
EX4053;Mobilité épaules bâton;Mobilité / Stretching;hiit;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4053_mobilite-epaules-baton_actif_hiit.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Actif, style hiit, matériel visible : bâton;bâton
EX4054;Mobilité épaules bâton;Mobilité / Stretching;cardio;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4054_mobilite-epaules-baton_actif_cardio.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Actif, style cardio, matériel visible : bâton;bâton
EX4055;Mobilité épaules bâton;Mobilité / Stretching;trail;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4055_mobilite-epaules-baton_actif_trail.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Actif, style trail, matériel visible : bâton;bâton
EX4056;Mobilité épaules bâton;Mobilité / Stretching;remise_forme;Actif;assets/photos/exercises/08_mobilite_stretching_prevention/EX4056_mobilite-epaules-baton_actif_remise_forme.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Actif, style remise_forme, matériel visible : bâton;bâton
EX4057;Mobilité épaules bâton;Mobilité / Stretching;musculation;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4057_mobilite-epaules-baton_confirme_musculation.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Confirmé, style musculation, matériel visible : bâton;bâton
EX4058;Mobilité épaules bâton;Mobilité / Stretching;poids_du_corps;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4058_mobilite-epaules-baton_confirme_poids_du_corps.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Confirmé, style poids_du_corps, matériel visible : bâton;bâton
EX4059;Mobilité épaules bâton;Mobilité / Stretching;crossfit;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4059_mobilite-epaules-baton_confirme_crossfit.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Confirmé, style crossfit, matériel visible : bâton;bâton
EX4060;Mobilité épaules bâton;Mobilité / Stretching;crosstraining;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4060_mobilite-epaules-baton_confirme_crosstraining.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Confirmé, style crosstraining, matériel visible : bâton;bâton
EX4061;Mobilité épaules bâton;Mobilité / Stretching;hiit;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4061_mobilite-epaules-baton_confirme_hiit.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Confirmé, style hiit, matériel visible : bâton;bâton
EX4062;Mobilité épaules bâton;Mobilité / Stretching;cardio;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4062_mobilite-epaules-baton_confirme_cardio.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Confirmé, style cardio, matériel visible : bâton;bâton
EX4063;Mobilité épaules bâton;Mobilité / Stretching;trail;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4063_mobilite-epaules-baton_confirme_trail.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Confirmé, style trail, matériel visible : bâton;bâton
EX4064;Mobilité épaules bâton;Mobilité / Stretching;remise_forme;Confirmé;assets/photos/exercises/08_mobilite_stretching_prevention/EX4064_mobilite-epaules-baton_confirme_remise_forme.jpg;OUI;Mobilité épaules bâton — photo réaliste dédiée, niveau Confirmé, style remise_forme, matériel visible : bâton;bâton
